path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
serangoon_garden_way,Serangoon Garden Way,2334.0,30980.979,38517.394,14.802,12.614,12.614,-3.634,1.0,SERANGOON GARDEN WAY,5.081
serangoon_garden_way,Serangoon Garden Way,2336.0,30981.698,38519.26,12.306,12.482,12.482,,,SERANGOON GARDEN WAY,5.017
serangoon_garden_way,Serangoon Garden Way,2338.0,30982.418,38521.126,12.349,12.349,12.456,,,SERANGOON GARDEN WAY,4.953
serangoon_garden_way,Serangoon Garden Way,2340.0,30983.122,38522.998,12.405,12.405,12.456,,,SERANGOON GARDEN WAY,4.905
serangoon_garden_way,Serangoon Garden Way,2342.0,30983.79,38524.883,12.456,12.456,12.456,1.038,1.0,SERANGOON GARDEN WAY,4.897
serangoon_garden_way,Serangoon Garden Way,2344.0,30984.458,38526.768,12.502,12.502,12.502,1.725,1.0,SERANGOON GARDEN WAY,4.889
serangoon_garden_way,Serangoon Garden Way,2346.0,30985.126,38528.653,12.54,12.54,12.54,5.448,1.0,SERANGOON GARDEN WAY,4.881
serangoon_garden_way,Serangoon Garden Way,2348.0,30985.794,38530.538,12.594,12.594,12.594,5.241,1.0,SERANGOON GARDEN WAY,4.873
serangoon_garden_way,Serangoon Garden Way,2350.0,30986.463,38532.423,12.892,12.892,12.892,4.875,1.0,SERANGOON GARDEN WAY,4.865
serangoon_garden_way,Serangoon Garden Way,2352.0,30987.131,38534.308,12.921,12.921,12.921,4.527,1.0,SERANGOON GARDEN WAY,4.856
serangoon_garden_way,Serangoon Garden Way,2354.0,30987.799,38536.193,12.93,12.93,12.93,3.075,1.0,SERANGOON GARDEN WAY,4.848
serangoon_garden_way,Serangoon Garden Way,2356.0,30988.467,38538.078,12.957,12.957,12.957,2.717,1.0,SERANGOON GARDEN WAY,4.84
serangoon_garden_way,Serangoon Garden Way,2358.0,30989.135,38539.964,13.158,13.158,13.138,2.858,1.0,SERANGOON GARDEN WAY,4.832
serangoon_garden_way,Serangoon Garden Way,2360.0,30989.803,38541.849,13.138,13.138,13.138,4.1,1.0,SERANGOON GARDEN WAY,4.824
serangoon_garden_way,Serangoon Garden Way,2362.0,30990.472,38543.734,13.285,13.285,13.158,,,SERANGOON GARDEN WAY,4.816
serangoon_garden_way,Serangoon Garden Way,2364.0,30991.14,38545.619,13.116,13.116,13.285,,,SERANGOON GARDEN WAY,4.808
serangoon_garden_way,Serangoon Garden Way,2366.0,30991.808,38547.504,13.116,13.356,13.356,,,SERANGOON GARDEN WAY,4.799
serangoon_garden_way,Serangoon Garden Way,2368.0,30992.476,38549.389,14.338,13.595,13.595,,,SERANGOON GARDEN WAY,4.791
serangoon_garden_way,Serangoon Garden Way,2370.0,30993.144,38551.274,14.073,13.759,13.759,,,SERANGOON GARDEN WAY,4.783
serangoon_garden_way,Serangoon Garden Way,2372.0,30993.812,38553.159,13.602,13.924,13.759,,,SERANGOON GARDEN WAY,4.775
serangoon_garden_way,Serangoon Garden Way,2374.0,30994.481,38555.044,15.238,13.776,13.759,,,SERANGOON GARDEN WAY,4.767
serangoon_garden_way,Serangoon Garden Way,2376.0,30995.149,38556.929,15.09,13.627,13.627,,,SERANGOON GARDEN WAY,4.759
serangoon_garden_way,Serangoon Garden Way,2378.0,30995.817,38558.814,13.478,13.478,13.496,,,SERANGOON GARDEN WAY,4.751
