path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
upper_paya_lebar_road,Upper Paya Lebar Road,286.0,33091.186,37065.176,27.819,24.624,24.624,,,UPPER PAYA LEBAR ROAD,24.018
upper_paya_lebar_road,Upper Paya Lebar Road,288.0,33092.536,37063.7,28.058,24.563,24.563,,,UPPER PAYA LEBAR ROAD,23.721
upper_paya_lebar_road,Upper Paya Lebar Road,290.0,33093.886,37062.225,28.324,24.503,24.503,,,UPPER PAYA LEBAR ROAD,23.424
upper_paya_lebar_road,Upper Paya Lebar Road,292.0,33094.078,37061.814,28.324,24.442,24.442,,,UPPER PAYA LEBAR ROAD,23.225
upper_paya_lebar_road,Upper Paya Lebar Road,294.0,33092.493,37063.035,28.324,24.381,24.381,,,UPPER PAYA LEBAR ROAD,23.177
upper_paya_lebar_road,Upper Paya Lebar Road,296.0,33090.909,37064.255,27.817,24.321,24.321,,,UPPER PAYA LEBAR ROAD,23.128
upper_paya_lebar_road,Upper Paya Lebar Road,298.0,33089.325,37065.476,24.228,24.26,24.26,,,UPPER PAYA LEBAR ROAD,23.08
upper_paya_lebar_road,Upper Paya Lebar Road,300.0,33087.74,37066.696,24.362,24.2,24.2,,,UPPER PAYA LEBAR ROAD,23.032
upper_paya_lebar_road,Upper Paya Lebar Road,302.0,33086.156,37067.917,24.139,24.139,24.2,,,UPPER PAYA LEBAR ROAD,22.983
upper_paya_lebar_road,Upper Paya Lebar Road,304.0,33084.571,37069.137,24.106,24.106,24.2,,,UPPER PAYA LEBAR ROAD,22.935
upper_paya_lebar_road,Upper Paya Lebar Road,306.0,33082.987,37070.358,24.123,24.321,24.321,,,UPPER PAYA LEBAR ROAD,22.887
upper_paya_lebar_road,Upper Paya Lebar Road,308.0,33081.403,37071.578,24.31,24.536,24.536,,,UPPER PAYA LEBAR ROAD,22.839
upper_paya_lebar_road,Upper Paya Lebar Road,310.0,33079.818,37072.799,24.64,24.751,24.751,,,UPPER PAYA LEBAR ROAD,22.79
upper_paya_lebar_road,Upper Paya Lebar Road,312.0,33078.234,37074.019,24.794,24.911,24.911,,,UPPER PAYA LEBAR ROAD,22.742
upper_paya_lebar_road,Upper Paya Lebar Road,314.0,33076.649,37075.24,24.937,25.071,24.911,,,UPPER PAYA LEBAR ROAD,22.694
upper_paya_lebar_road,Upper Paya Lebar Road,316.0,33075.065,37076.46,28.688,24.949,24.911,,,UPPER PAYA LEBAR ROAD,22.645
upper_paya_lebar_road,Upper Paya Lebar Road,318.0,33073.48,37077.681,28.688,24.827,24.827,,,UPPER PAYA LEBAR ROAD,22.597
upper_paya_lebar_road,Upper Paya Lebar Road,320.0,33071.896,37078.901,28.688,24.705,24.705,,,UPPER PAYA LEBAR ROAD,22.549
upper_paya_lebar_road,Upper Paya Lebar Road,322.0,33070.312,37080.122,,24.583,24.583,,,UPPER PAYA LEBAR ROAD,22.501
upper_paya_lebar_road,Upper Paya Lebar Road,324.0,33068.727,37081.342,,24.461,24.461,,,UPPER PAYA LEBAR ROAD,22.452
upper_paya_lebar_road,Upper Paya Lebar Road,326.0,33067.143,37082.563,,24.339,24.339,,,UPPER PAYA LEBAR ROAD,22.404
upper_paya_lebar_road,Upper Paya Lebar Road,328.0,33065.558,37083.783,,24.217,24.217,,,UPPER PAYA LEBAR ROAD,22.356
upper_paya_lebar_road,Upper Paya Lebar Road,330.0,33063.974,37085.004,23.851,24.095,24.095,,,UPPER PAYA LEBAR ROAD,22.308
upper_paya_lebar_road,Upper Paya Lebar Road,332.0,33062.39,37086.224,23.851,23.973,23.973,,,UPPER PAYA LEBAR ROAD,22.259
upper_paya_lebar_road,Upper Paya Lebar Road,334.0,33060.805,37087.445,23.851,23.851,23.851,,,UPPER PAYA LEBAR ROAD,22.211
upper_paya_lebar_road,Upper Paya Lebar Road,336.0,33059.221,37088.665,23.851,23.851,23.851,,,UPPER PAYA LEBAR ROAD,22.164
upper_paya_lebar_road,Upper Paya Lebar Road,338.0,33057.636,37089.886,27.882,23.551,23.551,-11.238,2.0,UPPER PAYA LEBAR ROAD,22.224
upper_paya_lebar_road,Upper Paya Lebar Road,340.0,33056.052,37091.106,22.179,23.252,23.252,,,UPPER PAYA LEBAR ROAD,22.464
upper_paya_lebar_road,Upper Paya Lebar Road,342.0,33054.468,37092.327,22.179,22.952,22.952,,,UPPER PAYA LEBAR ROAD,22.872
upper_paya_lebar_road,Upper Paya Lebar Road,344.0,33052.883,37093.547,27.882,22.652,22.652,,,UPPER PAYA LEBAR ROAD,23.334
upper_paya_lebar_road,Upper Paya Lebar Road,346.0,33051.299,37094.768,,22.353,22.353,,,UPPER PAYA LEBAR ROAD,23.797
upper_paya_lebar_road,Upper Paya Lebar Road,348.0,33049.714,37095.988,,22.053,22.053,,,UPPER PAYA LEBAR ROAD,24.259
upper_paya_lebar_road,Upper Paya Lebar Road,350.0,33048.13,37097.209,,21.753,21.753,,,UPPER PAYA LEBAR ROAD,24.721
upper_paya_lebar_road,Upper Paya Lebar Road,352.0,33046.545,37098.429,,21.453,21.453,,,UPPER PAYA LEBAR ROAD,25.183
upper_paya_lebar_road,Upper Paya Lebar Road,354.0,33044.961,37099.65,,21.154,21.154,,,UPPER PAYA LEBAR ROAD,25.645
upper_paya_lebar_road,Upper Paya Lebar Road,356.0,33043.377,37100.87,,20.854,20.854,,,UPPER PAYA LEBAR ROAD,26.108
upper_paya_lebar_road,Upper Paya Lebar Road,358.0,33041.792,37102.091,,20.554,20.554,,,UPPER PAYA LEBAR ROAD,26.57
upper_paya_lebar_road,Upper Paya Lebar Road,360.0,33040.208,37103.311,,20.255,20.255,,,UPPER PAYA LEBAR ROAD,27.032
upper_paya_lebar_road,Upper Paya Lebar Road,362.0,33038.623,37104.532,,19.955,19.955,,,UPPER PAYA LEBAR ROAD,27.494
upper_paya_lebar_road,Upper Paya Lebar Road,364.0,33037.039,37105.752,,19.655,19.655,,,UPPER PAYA LEBAR ROAD,27.956
upper_paya_lebar_road,Upper Paya Lebar Road,366.0,33035.455,37106.973,,19.356,19.356,,,UPPER PAYA LEBAR ROAD,28.419
upper_paya_lebar_road,Upper Paya Lebar Road,368.0,33033.87,37108.193,,19.056,19.056,,,UPPER PAYA LEBAR ROAD,28.881
upper_paya_lebar_road,Upper Paya Lebar Road,370.0,33032.286,37109.414,,18.756,18.756,,,UPPER PAYA LEBAR ROAD,29.343
upper_paya_lebar_road,Upper Paya Lebar Road,372.0,33030.701,37110.634,,18.457,18.457,-11.425,2.0,UPPER PAYA LEBAR ROAD,29.805
upper_paya_lebar_road,Upper Paya Lebar Road,374.0,33029.117,37111.855,,18.157,18.157,,,UPPER PAYA LEBAR ROAD,30.267
upper_paya_lebar_road,Upper Paya Lebar Road,376.0,33027.532,37113.075,21.357,17.857,18.142,,,UPPER PAYA LEBAR ROAD,30.73
upper_paya_lebar_road,Upper Paya Lebar Road,378.0,33025.948,37114.296,17.557,17.939,18.142,,,UPPER PAYA LEBAR ROAD,31.192
upper_paya_lebar_road,Upper Paya Lebar Road,380.0,33024.364,37115.516,17.557,18.142,18.142,,,UPPER PAYA LEBAR ROAD,31.654
