path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
upper_paya_lebar_road,Upper Paya Lebar Road,0.0,32899.105,37205.282,27.277,28.078,28.078,,,UPPER PAYA LEBAR ROAD,15.877
upper_paya_lebar_road,Upper Paya Lebar Road,2.0,32897.622,37203.94,28.078,28.078,28.013,,,UPPER PAYA LEBAR ROAD,15.858
upper_paya_lebar_road,Upper Paya Lebar Road,4.0,32896.138,37202.598,29.299,27.948,27.948,,,UPPER PAYA LEBAR ROAD,15.839
upper_paya_lebar_road,Upper Paya Lebar Road,6.0,32894.655,37201.256,27.851,27.668,27.668,,,UPPER PAYA LEBAR ROAD,15.82
upper_paya_lebar_road,Upper Paya Lebar Road,8.0,32893.172,37199.914,27.687,27.388,27.388,,,UPPER PAYA LEBAR ROAD,15.802
upper_paya_lebar_road,Upper Paya Lebar Road,10.0,32891.689,37198.573,27.9,26.172,26.172,,,UPPER PAYA LEBAR ROAD,15.783
upper_paya_lebar_road,Upper Paya Lebar Road,12.0,32890.206,37197.231,26.228,24.956,24.956,,,UPPER PAYA LEBAR ROAD,15.764
upper_paya_lebar_road,Upper Paya Lebar Road,14.0,32888.723,37195.889,26.548,23.74,23.74,,,UPPER PAYA LEBAR ROAD,15.745
upper_paya_lebar_road,Upper Paya Lebar Road,16.0,32888.733,37193.914,20.839,,22.525,,,UPPER PAYA LEBAR ROAD,14.262
upper_paya_lebar_road,Upper Paya Lebar Road,18.0,32888.8,37191.915,17.874,21.309,21.309,,,UPPER PAYA LEBAR ROAD,12.723
upper_paya_lebar_road,Upper Paya Lebar Road,20.0,32888.866,37189.917,17.598,20.093,20.093,,,UPPER PAYA LEBAR ROAD,11.184
upper_paya_lebar_road,Upper Paya Lebar Road,22.0,32888.933,37187.918,17.582,18.878,18.878,,,UPPER PAYA LEBAR ROAD,9.645
upper_paya_lebar_road,Upper Paya Lebar Road,24.0,32889.0,37185.919,17.139,17.662,17.821,,,UPPER PAYA LEBAR ROAD,8.105
upper_paya_lebar_road,Upper Paya Lebar Road,26.0,32889.067,37183.92,18.051,17.741,17.821,,,UPPER PAYA LEBAR ROAD,6.566
upper_paya_lebar_road,Upper Paya Lebar Road,28.0,32889.134,37181.921,17.821,17.821,17.821,,,UPPER PAYA LEBAR ROAD,5.027
upper_paya_lebar_road,Upper Paya Lebar Road,30.0,32889.201,37179.922,16.516,17.829,17.829,,,UPPER PAYA LEBAR ROAD,3.488
upper_paya_lebar_road,Upper Paya Lebar Road,32.0,32889.267,37177.923,17.223,17.837,17.837,,,UPPER PAYA LEBAR ROAD,1.949
upper_paya_lebar_road,Upper Paya Lebar Road,34.0,32889.334,37175.924,18.556,17.845,17.845,,,UPPER PAYA LEBAR ROAD,0.41
upper_paya_lebar_road,Upper Paya Lebar Road,36.0,32889.401,37173.926,17.456,17.854,17.854,,,UPPER PAYA LEBAR ROAD,1.13
upper_paya_lebar_road,Upper Paya Lebar Road,38.0,32889.468,37171.927,17.938,17.862,17.862,,,UPPER PAYA LEBAR ROAD,2.669
upper_paya_lebar_road,Upper Paya Lebar Road,40.0,32889.535,37169.928,17.911,17.87,17.87,,,UPPER PAYA LEBAR ROAD,4.208
upper_paya_lebar_road,Upper Paya Lebar Road,42.0,32889.602,37167.929,16.931,17.878,17.87,,,UPPER PAYA LEBAR ROAD,5.747
upper_paya_lebar_road,Upper Paya Lebar Road,44.0,32889.669,37165.93,17.886,17.886,17.87,,,UPPER PAYA LEBAR ROAD,7.286
upper_paya_lebar_road,Upper Paya Lebar Road,46.0,32889.735,37163.931,16.632,17.819,17.819,,,UPPER PAYA LEBAR ROAD,8.825
upper_paya_lebar_road,Upper Paya Lebar Road,48.0,32889.802,37161.932,18.844,17.752,17.752,,,UPPER PAYA LEBAR ROAD,10.365
upper_paya_lebar_road,Upper Paya Lebar Road,50.0,32889.869,37159.933,21.274,17.685,17.685,,,UPPER PAYA LEBAR ROAD,11.904
upper_paya_lebar_road,Upper Paya Lebar Road,52.0,32889.936,37157.934,23.139,17.618,17.618,,,UPPER PAYA LEBAR ROAD,13.443
upper_paya_lebar_road,Upper Paya Lebar Road,54.0,32890.003,37155.936,23.2,17.551,17.551,,,UPPER PAYA LEBAR ROAD,14.982
upper_paya_lebar_road,Upper Paya Lebar Road,56.0,32890.07,37153.937,18.83,17.483,17.483,,,UPPER PAYA LEBAR ROAD,16.521
upper_paya_lebar_road,Upper Paya Lebar Road,58.0,32890.136,37151.938,23.43,17.416,17.416,,,UPPER PAYA LEBAR ROAD,15.002
upper_paya_lebar_road,Upper Paya Lebar Road,60.0,32890.203,37149.939,21.202,17.349,17.349,,,UPPER PAYA LEBAR ROAD,13.147
upper_paya_lebar_road,Upper Paya Lebar Road,62.0,32890.507,37148.107,20.739,17.282,17.282,,,UPPER PAYA LEBAR ROAD,11.53
upper_paya_lebar_road,Upper Paya Lebar Road,64.0,32892.369,37147.378,20.214,17.215,17.215,,,UPPER PAYA LEBAR ROAD,11.483
upper_paya_lebar_road,Upper Paya Lebar Road,66.0,32894.231,37146.649,21.262,17.147,17.147,,,UPPER PAYA LEBAR ROAD,11.436
upper_paya_lebar_road,Upper Paya Lebar Road,68.0,32896.094,37145.92,16.951,17.08,17.08,,,UPPER PAYA LEBAR ROAD,11.389
upper_paya_lebar_road,Upper Paya Lebar Road,70.0,32897.956,37145.191,18.281,17.013,17.08,,,UPPER PAYA LEBAR ROAD,11.342
upper_paya_lebar_road,Upper Paya Lebar Road,72.0,32899.839,37144.519,17.156,16.946,17.08,,,UPPER PAYA LEBAR ROAD,11.355
upper_paya_lebar_road,Upper Paya Lebar Road,74.0,32901.727,37143.859,17.121,17.188,17.188,,,UPPER PAYA LEBAR ROAD,11.382
upper_paya_lebar_road,Upper Paya Lebar Road,76.0,32903.615,37143.199,16.812,17.431,17.431,,,UPPER PAYA LEBAR ROAD,11.409
upper_paya_lebar_road,Upper Paya Lebar Road,78.0,32905.504,37142.539,16.758,17.674,17.674,,,UPPER PAYA LEBAR ROAD,11.435
upper_paya_lebar_road,Upper Paya Lebar Road,80.0,32907.392,37141.879,17.001,17.916,17.916,,,UPPER PAYA LEBAR ROAD,11.462
upper_paya_lebar_road,Upper Paya Lebar Road,82.0,32909.298,37141.283,18.159,18.159,18.056,,,UPPER PAYA LEBAR ROAD,11.555
upper_paya_lebar_road,Upper Paya Lebar Road,84.0,32911.245,37140.826,18.463,18.108,18.108,,,UPPER PAYA LEBAR ROAD,11.793
upper_paya_lebar_road,Upper Paya Lebar Road,86.0,32913.192,37140.369,18.687,18.056,18.159,,,UPPER PAYA LEBAR ROAD,12.03
upper_paya_lebar_road,Upper Paya Lebar Road,88.0,32915.139,37139.911,18.005,18.291,18.291,,,UPPER PAYA LEBAR ROAD,12.267
